Generation	ProgID	Fitness	BScore	SatCount	NodeCount	Similarity%	Waste%	Depth	Length	Functions	Terminals	DTerminals	ModD
48	29118089	0.0	0.0	0.5	9	96.56419529837251	94.02985074626866	17	536	255	281	5	11
47	32858535	0.0	0.0	0.5	9	95.84086799276673	94.00749063670412	17	534	255	279	5	8
46	11346824	0.0	0.0	0.5	9	94.9367088607595	94.1712204007286	17	549	261	288	5	0
45	27874776	0.0	0.0	0.5	9	94.9367088607595	94.1712204007286	17	549	261	288	5	10
44	17416013	0.0	0.0	0.5	9	90.625	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	89.80322003577818	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	81.19349005424955	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	80.6509945750452	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	80.28933092224231	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	74.32188065099457	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	74.32188065099457	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	73.77938517179024	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	73.77938517179024	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	68.1735985533454	92.5754060324826	15	431	202	229	5	20
50	8074420	0.0	0.0	0.5	9	100.0	93.50912778904666	17	493	231	262	5	10
49	26092663	0.0	0.0	0.5	9	97.42574257425743	93.66336633663367	17	505	236	269	5	20
50	12663449	0.0	0.0	0.5	9	100.0	93.7007874015748	17	508	237	271	5	16
49	14420783	0.0	0.0	0.5	9	98.63013698630137	93.73776908023484	17	511	239	272	5	20
50	32381798	0.0	0.0	0.5	9	100.0	94.4055944055944	17	572	272	300	5	0
49	2231947	0.0	0.0	0.5	9	100.0	94.4055944055944	17	572	272	300	5	11
48	16113904	0.0	0.0	0.5	9	99.47552447552448	94.4055944055944	17	572	272	300	5	9
47	3243394	0.0	0.0	0.5	9	97.58620689655172	94.48275862068965	17	580	276	304	5	12
46	13071634	0.0	0.0	0.5	9	97.4003466204506	94.45407279029463	17	577	275	302	5	13
45	19170579	0.0	0.0	0.5	9	96.89119170984456	94.47322970639033	17	579	276	303	5	12
44	17416013	0.0	0.0	0.5	9	96.70138888888889	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	93.88111888111888	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	84.79020979020979	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	84.26573426573427	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	83.91608391608392	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	78.14685314685315	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	78.14685314685315	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	77.62237762237763	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	77.62237762237763	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	67.13286713286713	92.5754060324826	15	431	202	229	5	20
50	21562913	0.0	0.0	0.5	9	100.0	93.60000000000001	17	500	238	262	5	11
49	15139323	0.0	0.0	0.5	9	97.45098039215686	93.72549019607843	17	510	242	268	5	8
48	12048244	0.0	0.0	0.5	9	96.81274900398407	93.62549800796812	17	502	239	263	5	9
47	29379590	0.0	0.0	0.5	9	96.0	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	91.4	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	90.60000000000001	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	88.6	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	88.0	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	87.4	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	86.8	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	86.2	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	85.39999999999999	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	84.8	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	83.6	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	79.60000000000001	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	78.4	92.7927927927928	17	444	213	231	5	20
50	20016773	0.0	0.0	0.5	9	100.0	93.63817097415506	17	503	239	264	5	0
49	9158059	0.0	0.0	0.5	9	100.0	93.63817097415506	17	503	239	264	5	13
48	12048244	0.0	0.0	0.5	9	99.20477137176938	93.62549800796812	17	502	239	263	5	9
47	29379590	0.0	0.0	0.5	9	98.01192842942345	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	93.43936381709742	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	92.6441351888668	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	90.65606361829026	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	90.05964214711729	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	89.46322067594433	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	88.86679920477137	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	88.27037773359841	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	87.47514910536779	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	86.87872763419483	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	85.6858846918489	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	79.12524850894633	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	77.9324055666004	92.7927927927928	17	444	213	231	5	20
50	5180027	0.0	0.0	0.5	9	100.0	91.68831168831169	17	385	184	201	5	9
49	28074243	0.0	0.0	0.5	9	93.36609336609337	92.13759213759214	17	407	194	213	5	8
48	7344688	0.0	0.0	0.5	9	92.66503667481662	92.1760391198044	17	409	195	214	5	6
47	21629812	0.0	0.0	0.5	9	85.10158013544017	92.7765237020316	17	443	212	231	5	5
46	6204417	0.0	0.0	0.5	9	84.42437923250564	92.7765237020316	17	443	212	231	5	0
45	8038902	0.0	0.0	0.5	9	84.42437923250564	92.7765237020316	17	443	212	231	5	0
44	29984942	0.0	0.0	0.5	9	84.42437923250564	92.7765237020316	17	443	212	231	5	7
43	17892731	0.0	0.0	0.5	9	84.009009009009	92.7927927927928	17	444	213	231	5	0
42	8498575	0.0	0.0	0.5	9	84.009009009009	92.7927927927928	17	444	213	231	5	0
41	19427002	0.0	0.0	0.5	9	84.009009009009	92.7927927927928	17	444	213	231	5	11
40	27646656	0.0	0.0	0.5	9	84.19864559819413	92.7765237020316	17	443	213	230	5	13
39	30969189	0.0	0.0	0.5	9	83.52144469525959	92.7765237020316	17	443	213	230	5	13
38	17960685	0.0	0.0	0.5	9	82.88288288288288	92.7927927927928	17	444	213	231	5	20
50	20531665	0.0	0.0	0.5	9	100.0	92.96703296703296	17	455	217	238	5	11
49	30910387	0.0	0.0	0.5	9	94.06593406593406	92.60969976905312	17	433	207	226	5	7
48	7088617	0.0	0.0	0.5	9	93.62637362637362	92.95154185022027	17	454	217	237	5	11
47	25605257	0.0	0.0	0.5	9	87.6923076923077	92.54079254079254	17	429	205	224	5	9
46	10574267	0.0	0.0	0.5	9	87.25274725274726	92.55813953488372	17	430	205	225	5	4
45	23771345	0.0	0.0	0.5	9	86.81318681318682	92.5925925925926	17	432	207	225	5	11
44	4523363	0.0	0.0	0.5	9	86.5934065934066	92.76018099547511	17	442	211	231	5	20
50	1915915	0.0	0.0	0.5	9	100.0	93.68836291913215	17	507	243	264	5	13
49	11580336	0.0	0.0	0.5	9	99.60552268244575	93.68836291913215	17	507	243	264	5	20
50	22091798	0.0	0.0	0.5	9	100.0	93.56136820925553	17	497	236	261	5	13
49	28305203	0.0	0.0	0.5	9	99.59758551307847	93.56136820925553	17	497	236	261	5	0
48	20951638	0.0	0.0	0.5	9	99.59758551307847	93.56136820925553	17	497	236	261	5	14
47	29379590	0.0	0.0	0.5	9	98.99799599198397	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	94.76861167002012	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	93.96378269617706	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	91.95171026156942	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	91.34808853118712	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	90.74446680080483	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	90.14084507042254	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	89.53722334004024	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	88.73239436619718	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	88.12877263581488	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	86.92152917505031	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	80.28169014084507	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	79.07444668008048	92.7927927927928	17	444	213	231	5	20
50	17060654	0.0	0.0	0.5	9	100.0	92.05955334987593	17	403	189	214	5	5
49	13656236	0.0	0.0	0.5	9	85.47008547008546	93.16239316239316	17	468	221	247	5	8
48	28185536	0.0	0.0	0.5	9	78.61386138613862	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	78.61386138613862	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	77.99607072691552	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	74.90494296577947	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	74.28571428571429	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	74.5697896749522	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	74.37858508604207	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	73.88781431334623	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	71.51639344262296	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	71.0204081632653	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	71.37014314928425	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	70.67209775967413	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	66.12529002320186	92.5754060324826	15	431	202	229	5	20
50	15799662	0.0	0.0	0.5	9	100.0	94.16058394160584	17	548	261	287	5	0
49	10545623	0.0	0.0	0.5	9	100.0	94.16058394160584	17	548	261	287	5	12
48	11346824	0.0	0.0	0.5	9	99.4535519125683	94.1712204007286	17	549	261	288	5	0
47	27874776	0.0	0.0	0.5	9	99.4535519125683	94.1712204007286	17	549	261	288	5	10
46	17416013	0.0	0.0	0.5	9	94.27083333333334	94.44444444444444	17	576	275	301	5	5
45	842868	0.0	0.0	0.5	9	93.55992844364937	94.27549194991055	17	559	266	293	5	9
44	28909973	0.0	0.0	0.5	9	85.76642335766424	93.68836291913215	17	507	241	266	5	8
43	9293807	0.0	0.0	0.5	9	85.21897810218978	93.75	17	512	244	268	5	8
42	17264786	0.0	0.0	0.5	9	84.85401459854015	93.81044487427465	17	517	246	271	5	11
41	7916459	0.0	0.0	0.5	9	78.83211678832117	93.44262295081968	15	488	231	257	5	9
40	5602395	0.0	0.0	0.5	9	78.83211678832117	93.46938775510203	15	490	231	259	5	12
39	31225742	0.0	0.0	0.5	9	78.28467153284672	93.4560327198364	15	489	231	258	5	9
38	17740413	0.0	0.0	0.5	9	78.28467153284672	93.48268839103869	15	491	231	260	5	8
37	9066661	0.0	0.0	0.5	9	72.62773722627736	92.5754060324826	15	431	202	229	5	20
50	28713122	1.0	3.125	0.46875	10	100.0	94.66192170818505	17	562	267	295	5	6
49	22986583	0.0	0.0	0.5	9	99.64476021314387	94.31616341030195	17	563	268	295	5	12
48	16113904	0.0	0.0	0.5	9	96.15384615384616	94.4055944055944	17	572	272	300	5	9
47	3243394	0.0	0.0	0.5	9	94.3103448275862	94.48275862068965	17	580	276	304	5	12
46	13071634	0.0	0.0	0.5	9	94.10745233968805	94.45407279029463	17	577	275	302	5	13
45	19170579	0.0	0.0	0.5	9	93.78238341968913	94.47322970639033	17	579	276	303	5	12
44	17416013	0.0	0.0	0.5	9	93.57638888888889	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	92.70462633451957	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	83.45195729537367	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	82.91814946619218	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	82.56227758007117	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	76.69039145907473	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	76.69039145907473	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	76.15658362989323	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	76.15658362989323	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	65.48042704626334	92.5754060324826	15	431	202	229	5	20
50	1609846	0.0	0.0	0.5	9	100.0	94.2133815551537	17	553	260	293	5	13
49	777599	0.0	0.0	0.5	9	99.63833634719711	94.20289855072464	17	552	259	293	5	12
48	19624980	0.0	0.0	0.5	9	98.56373429084381	94.25493716337523	17	557	261	296	5	11
47	15075934	0.0	0.0	0.5	9	98.19168173598554	94.2133815551537	17	553	259	294	5	20
50	11810330	0.0	0.0	0.5	9	100.0	94.54855195911414	17	587	280	307	5	6
49	22986583	0.0	0.0	0.5	9	95.57069846678023	94.31616341030195	17	563	268	295	5	12
48	16113904	0.0	0.0	0.5	9	93.69676320272572	94.4055944055944	17	572	272	300	5	9
47	3243394	0.0	0.0	0.5	9	93.18568994889267	94.48275862068965	17	580	276	304	5	12
46	13071634	0.0	0.0	0.5	9	92.50425894378195	94.45407279029463	17	577	275	302	5	13
45	19170579	0.0	0.0	0.5	9	92.50425894378195	94.47322970639033	17	579	276	303	5	12
44	17416013	0.0	0.0	0.5	9	91.82282793867121	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	88.41567291311755	94.27549194991055	17	559	266	293	5	9
