G	P1PT	P1SC	P1NC	P2PT	P2SC	P2NC	CPT	CSC	CNC
24	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	7.0	0.5625	9
24	10.0	0.5	9	10.0	0.5	9	6.0	0.375	8
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5625	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	6.0	0.53125	8
24	10.0	0.5	9	10.0	0.5	9	11.0	0.59375	11
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	1.0	0.5	1
24	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
24	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	9
24	10.0	0.5	9	10.0	0.5	9	7.0	0.59375	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	9
24	10.0	0.5	9	10.0	0.5	9	8.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	8.0	0.5625	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	4.0	0.46875	6
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	8.0	0.5	10
24	10.0	0.5	9	10.0	0.5	9	3.0	0.5	5
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
24	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	7.0	0.40625	8
24	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	7.0	0.59375	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	10
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
24	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	7.0	0.3125	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	7.0	0.53125	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	6.0	0.4375	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.53125	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	7.0	0.59375	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.5	10
25	10.0	0.5	9	10.0	0.5	9	8.0	0.375	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.375	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.5625	11
25	10.0	0.5	9	10.0	0.5	9	6.0	0.625	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.5	10
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	7.0	0.625	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	12
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	7.0	0.3125	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.5	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.5625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	7.0	0.53125	8
25	10.0	0.5	9	10.0	0.5	9	6.0	0.5	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.59375	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	5.0	0.53125	7
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.625	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.53125	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	3.0	0.5	4
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.5	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	1.0	0.5	1
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	7.0	0.4375	10
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	8.0	0.375	11
25	10.0	0.5	9	10.0	0.5	9	6.0	0.65625	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	11.0	0.59375	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	8
25	10.0	0.5	9	10.0	0.5	9	8.0	0.5	10
25	10.0	0.5	9	10.0	0.5	9	7.0	0.53125	8
25	10.0	0.5	9	10.0	0.5	9	7.0	0.5	10
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.4375	10
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	1.0	0.125	3
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	8.0	0.34375	12
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	8.0	0.375	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
25	10.0	0.5	9	10.0	0.5	9	11.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	5.0	0.46875	6
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	7.0	0.40625	10
25	10.0	0.5	9	10.0	0.5	9	8.0	0.375	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.4375	10
25	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	10
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.4375	10
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	11.0	0.46875	12
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
25	10.0	0.5	9	10.0	0.5	9	11.0	0.46875	10
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	5.0	0.59375	7
25	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	11
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	8
25	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
25	10.0	0.5	9	10.0	0.5	9	8.0	0.375	11
25	10.0	0.5	9	10.0	0.5	9	5.0	0.53125	7
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	6.0	0.4375	8
25	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
25	10.0	0.5	9	10.0	0.5	9	5.0	0.53125	7
